GP,MIN,PTS,AST,REB,PTS_PER_MIN,Season_type_Playoffs,Season_type_Regular%20Season
-1.0866622044267527,-0.9561065823665372,-0.8476175884811119,-0.6808280159939755,-0.8255491422443201,-0.07013515433726182,1.0,0.0
1.3120804285269712,1.7515591518686273,1.6057017940691987,0.1383089122590354,2.877838134992589,0.020100245432606696,0.0,1.0
-0.04840046777514083,0.4715717138665495,1.492313083110991,0.7288494884414386,1.3577473191378193,0.2768630890633189,0.0,1.0
-1.1940685909769193,-0.9990252933054629,-0.8708107339043816,-0.6998777119998595,-0.8431563717715954,-0.003818646971238914,1.0,0.0
1.491091072777249,1.934594830872869,2.600430031111656,2.5385706090004163,0.38348061862858507,0.12396485145062691,0.0,1.0
-0.15580685432530755,-0.31232591828265194,-0.4301409708622565,-0.13791167982628222,-0.5966551583897409,-0.07271282776845002,0.0,1.0
1.2762782996769155,2.175697001147422,1.3196530005155385,7.262895218459642,1.6922846801560505,-0.057153387489994,0.0,1.0
-0.7286409159261968,-0.359031574304424,-0.20078653278770017,0.29070648030610724,-0.5614406993351904,0.07138927757646385,1.0,0.0
-0.5854324005259745,-0.12676560922317912,-0.2110945974202645,-0.2331601598557021,-0.15647442020785804,-0.0321282962120044,1.0,0.0
0.13061017647513706,-0.2782434125370345,-0.42498693854597436,-0.5951043839674977,-0.19755795577150043,-0.08111542171764576,0.0,1.0
0.4170272072755817,0.06889322005721737,-0.03843451482481199,0.8907719044914525,-0.2973322564260606,-0.023943369636674792,0.0,1.0
-1.050860075576697,-0.7743332183899108,-0.5924929888251447,-0.5855795359645557,-0.7199057650806682,0.12925647780991367,1.0,0.0
0.45282933612563725,0.3453402111050034,0.04918403455198481,-0.2617347038645281,0.747363362192275,-0.05857738626416883,0.0,1.0
-0.6212345293760301,-0.14822496469264196,-0.08739782182949256,0.3097561763119912,-0.27385595038969346,0.0269116715761923,1.0,0.0
-1.1582664621268637,-0.9889267730845391,-0.8579256531136762,-0.7284522560086855,-0.8138109892261366,0.03973738008891439,0.0,1.0
-1.0866622044267527,-0.7907433137489117,-0.7496909744717507,-0.6236789279763236,-0.6846913060261176,-0.0867504012808188,1.0,0.0
-1.050860075576697,-0.7427753426995242,-0.6491873443042485,-0.48080620793219375,-0.7140366885715764,0.006115183761778489,1.0,0.0
0.3096208207254149,-0.4057372303261961,-0.3631385507505884,-0.5284304479469037,-0.5497025463170068,0.003450009662676256,0.0,1.0
1.5984974593274157,1.463751325572302,1.5979707455947754,1.2908155206150158,0.8060541272831927,0.057477221131260275,0.0,1.0
0.8466527534762486,-0.016944201820633987,-0.048742579457376325,-0.25220985586158606,0.8295304333195598,-0.0031309202281838994,0.0,1.0
-1.050860075576697,-0.7276275623681386,-0.6904196028345059,-0.6332037759792656,-0.543833469807915,-0.06112920889249331,1.0,0.0
-1.050860075576697,-0.8828923107648404,-0.8321554915322654,-0.5855795359645557,-0.5966551583897409,-0.1540326461122109,1.0,0.0
-1.0866622044267527,-0.8614329552953776,-0.8012312976345723,-0.6617783199880916,-0.6377386939533833,-0.10540271168967605,1.0,0.0
1.061465526576582,0.6760667483402543,-0.04101153098295308,0.04306043222961554,1.1758059473559743,-0.1276757353516874,0.0,1.0
-1.050860075576697,-0.9030893512066878,-0.7754611360531616,-0.6998777119998595,-0.7433820711170352,0.0417958819048615,1.0,0.0
-1.1940685909769193,-0.9864021430293083,-0.8630796854299584,-0.7094025600028014,-0.8196800657352283,-0.0296083998358034,0.0,1.0
-0.9434536890265303,-0.977565937836,-0.8553486369555351,-0.6998777119998595,-0.8196800657352283,-0.022334366976567252,1.0,0.0
-1.122464333276808,-0.8185142443564519,-0.7213437967321988,-0.6046292319704396,-0.802072836207953,-0.006111069448089103,1.0,0.0
-1.0150579467266414,-0.8424982298811456,-0.7806151683694437,-0.6522534719851496,-0.7492511476261271,-0.08530955556611844,0.0,1.0
-1.050860075576697,-0.7137420970643686,-0.6569183927786718,-0.43318196791748387,-0.6670840764988423,-0.032658800712257255,1.0,0.0
-1.122464333276808,-0.7920056287765272,-0.6491873443042485,-0.1664862238351082,-0.5555716228260986,0.07308842967147659,1.0,0.0
0.5960378515258595,-0.4625414065688918,-0.5461066979786052,-0.45223166392336783,-0.13299811417149093,-0.08482270294852866,0.0,1.0
-0.8718494313264191,-0.5105093776182793,-0.5615687949274517,-0.4617565119263098,-0.1858198027533169,-0.07469317562593443,1.0,0.0
0.5244335938257484,0.8275445516541096,1.1753400956596378,2.252825168912157,0.9116975044468446,0.1002298681029513,0.0,1.0
1.24047617082686,1.644262374521313,1.273266709668999,0.6717004004237868,3.282804414119921,-0.01262648947444871,0.0,1.0
1.4194868150771378,1.7136897010401635,1.363462275203937,1.8432567047856512,0.38348061862858507,-0.008047643756031637,0.0,1.0
0.8466527534762486,0.5877046964071719,0.48212274911968667,-0.1569613758321662,1.1053770292468732,0.0025531762540951944,0.0,1.0
0.7750484957761374,0.6381972975117904,0.8300199304687328,-0.19506076784393414,0.7649705917195503,0.0704026584676441,0.0,1.0
-0.8360473024763635,-0.9712543626979228,-0.8785417823788049,-0.6998777119998595,-0.7903346831897695,-0.21013666988775465,1.0,0.0
